"year","quarter","org_code","nr_operating_theatres","nr_day_case_theatres","exp_problematic_org_change","org_name","unproblematic_org_change","exp_unproblematic_org_change"
2019,"Q1","RVV",32,11,0,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",0,0
2019,"Q2","RVV",32,11,0,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",0,0
2019,"Q3","RVV",32,11,0,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",0,0
2021,"Q3","RVV",40,10,0,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",0,0
2021,"Q4","RVV",40,10,0,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",0,0
2022,"Q1","RVV",40,10,0,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",0,0
2022,"Q2","RVV",40,10,0,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",0,0
2022,"Q3","RVV",40,10,0,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",0,0
2022,"Q4","RVV",40,10,0,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",0,0
2023,"Q1","RVV",40,10,0,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",0,0
2023,"Q2","RVV",39,10,0,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",0,0
2023,"Q3","RVV",39,11,0,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",0,0
2023,"Q4","RVV",39,11,0,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",0,0
2024,"Q1","RVV",39,11,0,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",0,0
2024,"Q2","RVV",39,11,0,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",0,0
2003,"Q2","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2003,"Q3","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2003,"Q4","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2004,"Q1","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2004,"Q2","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2004,"Q3","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2004,"Q4","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2005,"Q1","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2005,"Q2","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2005,"Q3","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2005,"Q4","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2006,"Q1","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2006,"Q2","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2006,"Q3","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2006,"Q4","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2007,"Q1","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2007,"Q2","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2007,"Q3","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2007,"Q4","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2008,"Q1","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2008,"Q2","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2008,"Q3","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2008,"Q4","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2009,"Q1","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2009,"Q2","RVW",15,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2009,"Q3","RVW",14,3,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2009,"Q4","RVW",14,3,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2010,"Q3","RVW",14,3,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2010,"Q4","RVW",14,3,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2011,"Q1","RVW",14,3,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2011,"Q2","RVW",14,3,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2011,"Q3","RVW",14,3,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2012,"Q2","RVW",17,3,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2012,"Q4","RVW",17,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2013,"Q1","RVW",17,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2013,"Q2","RVW",17,4,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2013,"Q3","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2013,"Q4","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2014,"Q1","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2014,"Q2","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2014,"Q3","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2014,"Q4","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2015,"Q1","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2015,"Q2","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2015,"Q3","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2015,"Q4","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2016,"Q1","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2016,"Q2","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2016,"Q3","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2016,"Q4","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2017,"Q1","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2017,"Q2","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2017,"Q3","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2017,"Q4","RVW",17,1,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2018,"Q1","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2018,"Q2","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2018,"Q3","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2018,"Q4","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2019,"Q1","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2019,"Q2","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2019,"Q3","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2021,"Q3","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2021,"Q4","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2022,"Q1","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2022,"Q2","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2022,"Q3","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2022,"Q4","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2023,"Q1","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2023,"Q2","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2023,"Q3","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2023,"Q4","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2024,"Q1","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2024,"Q2","RVW",17,0,0,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",0,0
2003,"Q2","RVY",13,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2003,"Q3","RVY",13,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2003,"Q4","RVY",13,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2004,"Q1","RVY",13,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2004,"Q2","RVY",13,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2004,"Q3","RVY",13,2,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2004,"Q4","RVY",13,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2005,"Q1","RVY",13,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2005,"Q2","RVY",13,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2005,"Q3","RVY",13,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2005,"Q4","RVY",13,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2006,"Q1","RVY",13,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2006,"Q2","RVY",13,2,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2006,"Q3","RVY",13,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2006,"Q4","RVY",13,2,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2007,"Q1","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2007,"Q2","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2007,"Q3","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2007,"Q4","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2008,"Q1","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2008,"Q2","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2008,"Q3","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2008,"Q4","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2009,"Q1","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2009,"Q2","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2009,"Q3","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2009,"Q4","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2010,"Q3","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2010,"Q4","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2011,"Q1","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2011,"Q2","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2011,"Q3","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2012,"Q2","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2012,"Q4","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2013,"Q1","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2013,"Q2","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2013,"Q3","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2013,"Q4","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2014,"Q1","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2014,"Q2","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2014,"Q3","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2014,"Q4","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2015,"Q1","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2015,"Q2","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2015,"Q3","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2015,"Q4","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2016,"Q1","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2016,"Q2","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2016,"Q3","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2016,"Q4","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2017,"Q1","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2017,"Q2","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2017,"Q3","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2017,"Q4","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2018,"Q1","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2018,"Q2","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2018,"Q3","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2018,"Q4","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2019,"Q1","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2019,"Q2","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2019,"Q3","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2021,"Q3","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2021,"Q4","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2022,"Q1","RVY",11,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2022,"Q2","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2022,"Q3","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2022,"Q4","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2023,"Q1","RVY",12,0,0,"SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST",0,0
2011,"Q1","RW1",3,1,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2011,"Q2","RW1",3,1,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2011,"Q3","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2012,"Q2","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2012,"Q4","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2013,"Q1","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2013,"Q2","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2013,"Q3","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2013,"Q4","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2014,"Q1","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2014,"Q2","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2014,"Q3","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2014,"Q4","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2015,"Q1","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2015,"Q2","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2015,"Q3","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2015,"Q4","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2016,"Q1","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2016,"Q2","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2016,"Q3","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2016,"Q4","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2017,"Q1","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2017,"Q2","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2017,"Q3","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2017,"Q4","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2018,"Q1","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2018,"Q2","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2018,"Q3","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2018,"Q4","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2019,"Q1","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2019,"Q2","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2019,"Q3","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2021,"Q3","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2021,"Q4","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2022,"Q1","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2022,"Q2","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2022,"Q3","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2022,"Q4","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2023,"Q1","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2023,"Q2","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2023,"Q3","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2023,"Q4","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2024,"Q1","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2024,"Q2","RW1",2,2,1,"SOUTHERN HEALTH NHS FOUNDATION TRUST",0,0
2003,"Q2","RW6",40,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2003,"Q3","RW6",40,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2003,"Q4","RW6",40,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2004,"Q1","RW6",40,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2004,"Q2","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2004,"Q3","RW6",37,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2004,"Q4","RW6",37,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2005,"Q1","RW6",37,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2005,"Q2","RW6",37,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2005,"Q3","RW6",37,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2005,"Q4","RW6",37,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2006,"Q1","RW6",37,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2006,"Q2","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2006,"Q3","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2006,"Q4","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2007,"Q1","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2007,"Q2","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2007,"Q3","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2007,"Q4","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2008,"Q1","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2008,"Q2","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2008,"Q3","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2008,"Q4","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2009,"Q1","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2009,"Q2","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2009,"Q3","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2009,"Q4","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2010,"Q3","RW6",38,6,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2010,"Q4","RW6",40,7,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2011,"Q1","RW6",40,7,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2011,"Q2","RW6",40,7,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2011,"Q3","RW6",40,7,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2012,"Q2","RW6",39,12,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2012,"Q4","RW6",39,12,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2013,"Q1","RW6",39,12,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2013,"Q2","RW6",39,12,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2013,"Q3","RW6",44,12,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2013,"Q4","RW6",44,12,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2014,"Q1","RW6",43,11,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2014,"Q2","RW6",41,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2014,"Q3","RW6",41,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2014,"Q4","RW6",41,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2015,"Q1","RW6",41,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2015,"Q2","RW6",41,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2015,"Q3","RW6",41,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2015,"Q4","RW6",41,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2016,"Q1","RW6",36,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2016,"Q2","RW6",41,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2016,"Q3","RW6",41,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2016,"Q4","RW6",41,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2017,"Q1","RW6",41,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2017,"Q2","RW6",41,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2017,"Q3","RW6",41,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2017,"Q4","RW6",41,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2018,"Q1","RW6",41,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2018,"Q2","RW6",37,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2018,"Q3","RW6",37,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2018,"Q4","RW6",37,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2019,"Q1","RW6",37,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2019,"Q2","RW6",37,8,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2019,"Q3","RW6",37,9,1,"PENNINE ACUTE HOSPITALS NHS TRUST",0,0
2003,"Q2","RWA",22,2,0,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",0,0
