"org_code","number_of_adult_critical_care_beds_open","date","month","year","number_of_paediatric_intensive_care_beds_open","number_of_neonatal_critical_care_cots_or_beds_open","number_of_adult_critical_care_beds_occupied","number_of_paediatric_intensive_care_beds_occupied","number_of_neonatal_critical_care_cots_or_beds_occupied","adult_critical_care_beds_percent_occupied","paediatric_intensive_care_beds_percent_occupied","neonatal_critical_care_cots_or_beds_percent_occupied","number_of_non_medical_critical_care_transfers","exp_problematic_org_change","org_name","unproblematic_org_change","exp_unproblematic_org_change"
"RWF",16,2016-12-01,"December",2016,0,0,12,0,0,0.75,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2017-01-01,"January",2017,0,0,14,0,0,0.875,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2017-02-01,"February",2017,0,0,16,0,0,1,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2017-03-01,"March",2017,0,0,15,0,0,0.9375,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2017-04-01,"April",2017,0,0,16,0,0,1,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2017-05-01,"May",2017,0,0,12,0,0,0.75,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2017-06-01,"June",2017,0,0,15,0,0,0.9375,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2017-07-01,"July",2017,0,0,14,0,0,0.875,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2017-08-01,"August",2017,0,0,15,0,0,0.9375,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2017-09-01,"September",2017,0,0,12,0,0,0.75,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2017-10-01,"October",2017,0,0,9,0,0,0.5625,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2017-11-01,"November",2017,0,0,9,0,0,0.5625,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2017-12-01,"December",2017,0,0,11,0,0,0.6875,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2018-01-01,"January",2018,0,0,13,0,0,0.8125,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2018-02-01,"February",2018,0,0,15,0,0,0.9375,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2018-03-01,"March",2018,0,0,12,0,0,0.75,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2018-04-01,"April",2018,0,0,8,0,0,0.5,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2018-05-01,"May",2018,0,0,15,0,0,0.9375,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2018-06-01,"June",2018,0,0,14,0,0,0.875,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2018-07-01,"July",2018,0,0,13,0,0,0.8125,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2018-08-01,"August",2018,0,0,15,0,0,0.9375,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2018-09-01,"September",2018,0,0,13,0,0,0.8125,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2018-10-01,"October",2018,0,0,12,0,0,0.75,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2018-11-01,"November",2018,0,0,16,0,0,1,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2018-12-01,"December",2018,0,0,12,0,0,0.75,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2019-01-01,"January",2019,0,0,15,0,0,0.9375,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2019-02-01,"February",2019,0,0,14,0,0,0.875,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2019-03-01,"March",2019,0,0,11,0,0,0.6875,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2019-04-01,"April",2019,0,0,12,0,0,0.75,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2019-05-01,"May",2019,0,0,13,0,0,0.8125,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2019-06-01,"June",2019,0,0,12,0,0,0.75,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2019-07-01,"July",2019,0,0,15,0,0,0.9375,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2019-08-01,"August",2019,0,0,15,0,0,0.9375,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2019-09-01,"September",2019,0,0,14,0,0,0.875,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2019-10-01,"October",2019,0,0,16,0,0,1,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",16,2019-11-01,"November",2019,0,0,16,0,0,1,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",19,2019-12-01,"December",2019,0,0,13,0,0,0.68421052631579,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",19,2020-01-01,"January",2020,0,0,11,0,0,0.578947368421053,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWF",19,2020-02-01,"February",2020,0,0,13,0,0,0.68421052631579,NA,NA,0,0,"MAIDSTONE & TUNBRIDGE WELLS NHS TRUST",0,0
"RWG",27,2002-07-01,"July",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",23,2003-01-01,"January",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",22,2003-07-01,"July",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2004-01-01,"January",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2004-07-01,"July",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2005-01-01,"January",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",23,2005-07-01,"July",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",14,2006-01-01,"January",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",16,2006-07-01,"July",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",14,2007-01-01,"January",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2010-01-01,"January",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2010-07-01,"July",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",14,2010-08-01,"August",2010,0,4,14,0,1,1,NA,0.25,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",12,2010-09-01,"September",2010,0,4,9,0,2,0.75,NA,0.5,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",17,2010-10-01,"October",2010,0,4,17,0,2,1,NA,0.5,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",14,2010-11-01,"November",2010,0,4,13,0,1,0.928571428571429,NA,0.25,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2010-12-01,"December",2010,0,4,18,0,0,1,NA,0,1,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2011-01-01,"January",2011,0,4,17,0,0,0.944444444444444,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",17,2011-02-01,"February",2011,0,4,16,0,1,0.941176470588235,NA,0.25,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2011-03-01,"March",2011,0,4,17,0,0,0.944444444444444,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2011-04-01,"April",2011,0,4,12,0,1,0.666666666666667,NA,0.25,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2011-05-01,"May",2011,0,4,16,0,0,0.888888888888889,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2011-06-01,"June",2011,0,4,15,0,0,0.833333333333333,NA,0,1,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2011-07-01,"July",2011,0,4,17,0,0,0.944444444444444,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2011-08-01,"August",2011,0,4,18,0,0,1,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2011-09-01,"September",2011,0,4,11,0,0,0.611111111111111,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2011-10-01,"October",2011,0,4,15,0,2,0.833333333333333,NA,0.5,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2011-11-01,"November",2011,0,4,16,0,1,0.888888888888889,NA,0.25,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2011-12-01,"December",2011,0,4,12,0,2,0.666666666666667,NA,0.5,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2012-01-01,"January",2012,0,4,18,0,1,1,NA,0.25,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2012-02-01,"February",2012,0,4,14,0,0,0.777777777777778,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2012-03-01,"March",2012,0,4,18,0,0,1,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2012-04-01,"April",2012,0,4,14,0,2,0.777777777777778,NA,0.5,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2012-05-01,"May",2012,0,4,16,0,3,0.888888888888889,NA,0.75,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2012-06-01,"June",2012,0,3,16,0,0,0.888888888888889,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2012-07-01,"July",2012,0,3,11,0,0,0.611111111111111,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2012-08-01,"August",2012,0,3,16,0,1,0.842105263157895,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2012-09-01,"September",2012,0,3,14,0,0,0.736842105263158,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2012-10-01,"October",2012,0,3,18,0,1,0.947368421052632,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2012-11-01,"November",2012,0,3,19,0,0,1,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2012-12-01,"December",2012,0,3,16,0,2,0.842105263157895,NA,0.666666666666667,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2013-01-01,"January",2013,0,3,18,0,0,1,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2013-02-01,"February",2013,0,3,15,0,0,0.833333333333333,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2013-03-01,"March",2013,0,3,16,0,0,0.888888888888889,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2013-04-01,"April",2013,0,3,17,0,0,0.944444444444444,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2013-05-01,"May",2013,0,3,16,0,2,0.888888888888889,NA,0.666666666666667,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2013-06-01,"June",2013,0,3,16,0,2,0.888888888888889,NA,0.666666666666667,3,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2013-07-01,"July",2013,0,3,13,0,3,0.722222222222222,NA,1,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2013-08-01,"August",2013,0,3,18,0,1,0.947368421052632,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2013-09-01,"September",2013,0,3,12,0,1,0.666666666666667,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2013-10-01,"October",2013,0,3,14,0,3,0.777777777777778,NA,1,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2013-11-01,"November",2013,0,3,17,0,1,0.894736842105263,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2013-12-01,"December",2013,0,3,13,0,0,0.68421052631579,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2014-01-01,"January",2014,0,3,13,0,1,0.68421052631579,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2014-02-01,"February",2014,0,3,17,0,3,0.894736842105263,NA,1,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",15,2014-03-01,"March",2014,0,3,15,0,2,1,NA,0.666666666666667,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2014-04-01,"April",2014,0,3,17,0,3,0.894736842105263,NA,1,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2014-05-01,"May",2014,0,3,16,0,1,0.842105263157895,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2014-06-01,"June",2014,0,3,16,0,1,0.842105263157895,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2014-07-01,"July",2014,0,6,14,0,6,0.736842105263158,NA,1,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2014-08-01,"August",2014,0,3,18,0,3,0.947368421052632,NA,1,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2014-09-01,"September",2014,0,3,17,0,1,0.894736842105263,NA,0.333333333333333,1,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2014-10-01,"October",2014,0,3,17,0,1,0.894736842105263,NA,0.333333333333333,1,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2014-11-01,"November",2014,0,3,17,0,1,0.894736842105263,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2014-12-01,"December",2014,0,3,18,0,3,0.947368421052632,NA,1,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2015-01-01,"January",2015,0,3,19,0,2,1,NA,0.666666666666667,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2015-02-01,"February",2015,0,3,19,0,0,1,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",15,2015-03-01,"March",2015,0,3,15,0,0,1,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",15,2015-04-01,"April",2015,0,3,15,0,0,1,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",15,2015-05-01,"May",2015,0,3,15,0,1,1,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",16,2015-06-01,"June",2015,0,3,14,0,0,0.875,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2015-07-01,"July",2015,0,3,18,0,0,1,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",17,2015-08-01,"August",2015,0,3,17,0,1,1,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",17,2015-09-01,"September",2015,0,3,16,0,1,0.941176470588235,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2015-10-01,"October",2015,0,3,10,0,0,0.526315789473684,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",16,2015-11-01,"November",2015,0,3,14,0,1,0.875,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",12,2015-12-01,"December",2015,0,3,12,0,1,1,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",17,2016-01-01,"January",2016,0,3,17,0,1,1,NA,0.333333333333333,1,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",17,2016-02-01,"February",2016,0,3,17,0,1,1,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",15,2016-03-01,"March",2016,0,3,13,0,1,0.866666666666667,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",16,2016-04-01,"April",2016,0,3,16,0,0,1,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",16,2016-05-01,"May",2016,0,3,16,0,1,1,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",17,2016-06-01,"June",2016,0,3,17,0,2,1,NA,0.666666666666667,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2016-07-01,"July",2016,0,3,13,0,0,0.722222222222222,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2016-08-01,"August",2016,0,3,13,0,2,0.722222222222222,NA,0.666666666666667,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2016-09-01,"September",2016,0,3,13,0,1,0.722222222222222,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2016-10-01,"October",2016,0,3,17,0,3,0.944444444444444,NA,1,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2016-11-01,"November",2016,0,3,12,0,0,0.666666666666667,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2016-12-01,"December",2016,0,3,18,0,2,1,NA,0.666666666666667,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2017-01-01,"January",2017,0,3,13,0,0,0.722222222222222,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2017-02-01,"February",2017,0,3,18,0,1,1,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",18,2017-03-01,"March",2017,0,3,14,0,2,0.777777777777778,NA,0.666666666666667,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2017-04-01,"April",2017,0,3,17,0,2,0.894736842105263,NA,0.666666666666667,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2017-05-01,"May",2017,0,3,9,0,1,0.473684210526316,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2017-06-01,"June",2017,0,3,13,0,0,0.68421052631579,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2017-07-01,"July",2017,0,3,14,0,2,0.736842105263158,NA,0.666666666666667,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2017-08-01,"August",2017,0,3,16,0,1,0.842105263157895,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2017-09-01,"September",2017,0,3,13,0,0,0.68421052631579,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2017-10-01,"October",2017,0,3,10,0,2,0.526315789473684,NA,0.666666666666667,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2017-11-01,"November",2017,0,3,13,0,1,0.68421052631579,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2017-12-01,"December",2017,0,3,13,0,0,0.68421052631579,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2018-01-01,"January",2018,0,3,17,0,0,0.894736842105263,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2018-02-01,"February",2018,0,3,16,0,0,0.842105263157895,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2018-03-01,"March",2018,0,3,10,0,0,0.526315789473684,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2018-04-01,"April",2018,0,3,17,0,1,0.894736842105263,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2018-05-01,"May",2018,0,3,13,0,3,0.68421052631579,NA,1,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2018-06-01,"June",2018,0,3,13,0,0,0.68421052631579,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2018-07-01,"July",2018,0,3,10,0,1,0.526315789473684,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2018-08-01,"August",2018,0,3,13,0,3,0.68421052631579,NA,1,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2018-09-01,"September",2018,0,3,14,0,0,0.736842105263158,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2018-10-01,"October",2018,0,3,15,0,0,0.789473684210526,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2018-11-01,"November",2018,0,3,18,0,0,0.947368421052632,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2018-12-01,"December",2018,0,3,14,0,0,0.736842105263158,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2019-01-01,"January",2019,0,3,16,0,0,0.842105263157895,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2019-02-01,"February",2019,0,3,14,0,1,0.736842105263158,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2019-03-01,"March",2019,0,3,15,0,0,0.789473684210526,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2019-04-01,"April",2019,0,3,14,0,1,0.736842105263158,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2019-05-01,"May",2019,0,3,13,0,0,0.68421052631579,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",17,2019-06-01,"June",2019,0,3,13,0,0,0.764705882352941,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",17,2019-07-01,"July",2019,0,3,11,0,1,0.647058823529412,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",17,2019-08-01,"August",2019,0,3,11,0,0,0.647058823529412,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2019-09-01,"September",2019,0,3,16,0,1,0.842105263157895,NA,0.333333333333333,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2019-10-01,"October",2019,0,3,12,0,0,0.631578947368421,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2019-11-01,"November",2019,0,3,13,0,0,0.68421052631579,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2019-12-01,"December",2019,0,3,11,0,0,0.578947368421053,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2020-01-01,"January",2020,0,3,12,0,3,0.631578947368421,NA,1,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWG",19,2020-02-01,"February",2020,0,3,14,0,0,0.736842105263158,NA,0,0,0,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",0,0
"RWH",18,2002-07-01,"July",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"EAST & NORTH HERTFORDSHIRE NHS TRUST",0,0
"RWH",7,2003-01-01,"January",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"EAST & NORTH HERTFORDSHIRE NHS TRUST",0,0
