"year","period_end","org_code","org_name","total_on_beds_available","general_acute_on_beds_available","learn_disabil_on_beds_available","maternity_on_beds_available","mental_illness_on_beds_available","total_on_beds_occupied","general_acute_on_beds_occupied","learn_disabil_on_beds_occupied","maternity_on_beds_occupied","mental_illness_on_beds_occupied","total_on_beds_percent_occupied","general_acute_on_beds_percent_occupied","learn_disabil_on_beds_percent_occupied","maternity_on_beds_percent_occupied","mental_illness_on_beds_percent_occupied","quarter","total_day_beds_available","general_acute_day_beds_available","learn_disabil_day_beds_available","maternity_day_beds_available","mental_illness_day_beds_available","total_day_beds_occupied","general_acute_day_beds_occupied","learn_disabil_day_beds_occupied","maternity_day_beds_occupied","mental_illness_day_beds_occupied","total_day_beds_percent_occupied","general_acute_day_beds_percent_occupied","learn_disabil_day_beds_percent_occupied","maternity_day_beds_percent_occupied","mental_illness_day_beds_percent_occupied"
"2014","December","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",738.880434782609,682.5,0,56.3804347826087,0,718.478260869565,681.271739130435,0,37.2065217391304,0,0.972387719375671,0.998200350374263,NA,0.659919028340081,NA,"Q3",21.5217391304348,21.5217391304348,0,0,0,21.5217391304348,21.5217391304348,0,0,0,1,1,NA,NA,NA
"2014","March","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",739,682,0,57,0,664.388888888889,627.433333333333,0,36.9555555555556,0,0.899037738685912,0.919990224828934,NA,0.648343079922027,NA,"Q4",21.3333333333333,21.3333333333333,0,0,0,21.3333333333333,21.3333333333333,0,0,0,1,1,NA,NA,NA
"2015","June","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",764,707,0,57,0,685.604395604396,645.021978021978,0,40.5824175824176,0,0.897387952361774,0.912336602577055,NA,0.711972238288028,NA,"Q1",20.1098901098901,20.1098901098901,0,0,0,20.1098901098901,20.1098901098901,0,0,0,1,1,NA,NA,NA
"2015","September","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",764,707,0,57,0,671.282608695652,631.804347826087,0,39.4782608695652,0,0.878642157978602,0.893641227476785,NA,0.692601067887109,NA,"Q2",20.8695652173913,20.8695652173913,0,0,0,20.8695652173913,20.8695652173913,0,0,0,1,1,NA,NA,NA
"2015","December","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",764,707,0,57,0,709.597826086957,672.25,0,37.3478260869565,0,0.928792966082404,0.950848656294201,NA,0.655225019069413,NA,"Q3",20.8695652173913,20.8695652173913,0,0,0,20.8695652173913,20.8695652173913,0,0,0,1,1,NA,NA,NA
"2015","March","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",747,690,0,57,0,704,666.944444444444,0,37.0555555555556,0,0.94243641231593,0.96658615136876,NA,0.65009746588694,NA,"Q4",21,21,0,0,0,21,21,0,0,0,1,1,NA,NA,NA
"2016","June","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",770,713,0,57,0,670.725274725275,631.406593406593,0,39.3186813186813,0,0.8710717853575,0.885563244609528,NA,0.689801426643532,NA,"Q1",20.7692307692308,20.7692307692308,0,0,0,20.7692307692308,20.7692307692308,0,0,0,1,1,NA,NA,NA
"2016","September","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",770,713,0,57,0,705.097826086957,664.891304347826,0,40.2065217391304,0,0.915711462450593,0.932526373559363,NA,0.70537757437071,NA,"Q2",21.195652173913,21.195652173913,0,0,0,21.195652173913,21.195652173913,0,0,0,1,1,NA,NA,NA
"2016","December","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",770,713,0,57,0,708.695652173913,671.717391304348,0,36.9782608695652,0,0.920383963862225,0.942100128056589,NA,0.648741418764302,NA,"Q3",20.5434782608696,20.5434782608696,0,0,0,20.5434782608696,20.5434782608696,0,0,0,1,1,NA,NA,NA
"2016","March","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",764,707,0,57,0,737,698.142857142857,0,38.8571428571429,0,0.964659685863874,0.987472216609416,NA,0.681704260651629,NA,"Q4",20.4395604395604,20.4395604395604,0,0,0,20.4395604395604,20.4395604395604,0,0,0,1,1,NA,NA,NA
"2017","June","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",744,687,0,57,0,652.54945054945,614.78021978022,0,37.7692307692308,0,0.87708259482453,0.89487659356655,NA,0.662618083670715,NA,"Q1",20.1098901098901,20.1098901098901,0,0,0,20.1098901098901,20.1098901098901,0,0,0,1,1,NA,NA,NA
"2017","September","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",744,687,0,57,0,669.652173913043,634.445652173913,0,35.2065217391304,0,0.900070126227209,0.923501677109044,NA,0.617658276125095,NA,"Q2",20.8695652173913,20.8695652173913,0,0,0,20.8695652173913,20.8695652173913,0,0,0,1,1,NA,NA,NA
"2017","December","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",744,687,0,57,0,700.358695652174,662.45652173913,0,37.9021739130435,0,0.941342332865825,0.964274413011835,NA,0.664950419527079,NA,"Q3",20.5434782608696,20.5434782608696,0,0,0,20.5434782608696,20.5434782608696,0,0,0,1,1,NA,NA,NA
"2017","March","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",770,713,0,57,0,741.855555555556,703.988888888889,0,37.8666666666667,0,0.963448773448774,0.987361695496338,NA,0.664327485380117,NA,"Q4",21.6666666666667,21.6666666666667,0,0,0,21.6666666666667,21.6666666666667,0,0,0,1,1,NA,NA,NA
"2018","June","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",752.175824175824,694.54945054945,0,57.6263736263736,0,675.736263736264,638.285714285714,0,37.4505494505495,0,0.898375409069659,0.918992468831087,NA,0.649885583524027,NA,"Q1",20.4395604395604,20.4395604395604,0,0,0,20.4395604395604,20.4395604395604,0,0,0,1,1,NA,NA,NA
"2018","September","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",744,687,0,57,0,688.369565217391,650.54347826087,0,37.8260869565217,0,0.925227910238429,0.946933738370989,NA,0.663615560640732,NA,"Q2",20.5434782608696,20.5434782608696,0,0,0,20.5434782608696,20.5434782608696,0,0,0,1,1,NA,NA,NA
"2018","December","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",632,575,0,57,0,609.391304347826,572.163043478261,0,37.2282608695652,0,0.964226747385801,0.995066162570888,NA,0.653127383676583,NA,"Q3",20.8695652173913,20.8695652173913,0,0,0,20.8695652173913,20.8695652173913,0,0,0,1,1,NA,NA,NA
"2018","March","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",744,687,0,57,0,674.344444444444,637.477777777778,0,36.8666666666667,0,0.906376941457587,0.927915251496037,NA,0.646783625730994,NA,"Q4",21.3333333333333,21.3333333333333,0,0,0,21.3333333333333,21.3333333333333,0,0,0,1,1,NA,NA,NA
"2019","June","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",598,541,0,57,0,572.582417582418,535.494505494505,0,37.0879120879121,0,0.957495681575949,0.989823485202413,NA,0.650665124349335,NA,"Q1",20.1098901098901,20.1098901098901,0,0,0,20.1098901098901,20.1098901098901,0,0,0,1,1,NA,NA,NA
"2019","September","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",636,579,0,57,0,604.434782608696,567.989130434783,0,36.445652173913,0,0.950369155045119,0.980982954118796,NA,0.639397406559878,NA,"Q2",21.195652173913,21.195652173913,0,0,0,21.195652173913,21.195652173913,0,0,0,1,1,NA,NA,NA
"2019","December","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",601,544,0,57,0,553.967391304348,517.586956521739,0,36.3804347826087,0,0.921742747594589,0.951446611253197,NA,0.638253241800153,NA,"Q3",20.8695652173913,20.8695652173913,0,0,0,20.8695652173913,20.8695652173913,0,0,0,1,1,NA,NA,NA
"2019","March","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",641,584,0,57,0,584.988888888889,549.611111111111,0,35.3777777777778,0,0.912619171433524,0.941114916286149,NA,0.620662768031189,NA,"Q4",21.3333333333333,21.3333333333333,0,0,0,21.3333333333333,21.3333333333333,0,0,0,1,1,NA,NA,NA
"2020","June","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",510,453,0,57,0,446.373626373626,409.461538461538,0,36.9120879120879,0,0.875242404654169,0.903888605875361,NA,0.647580489685753,NA,"Q1",20.1098901098901,20.1098901098901,0,0,0,2.47252747252747,2.47252747252747,0,0,0,0.122950819672131,0.122950819672131,NA,NA,NA
"2020","September","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",511.380434782609,455,0,56.3804347826087,0,446.978260869565,413.782608695652,0,33.195652173913,0,0.874062108104661,0.909412326803631,NA,0.58877964141122,NA,"Q2",19.8913043478261,19.8913043478261,0,0,0,11.8369565217391,11.8369565217391,0,0,0,0.595081967213115,0.595081967213115,NA,NA,NA
"2020","December","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",497.934782608696,442.173913043478,0,55.7608695652174,0,464.04347826087,428.086956521739,0,35.9565217391304,0,0.931936258458852,0.968141592920354,NA,0.644834307992203,NA,"Q3",20.8695652173913,20.8695652173913,0,0,0,20.8695652173913,20.8695652173913,0,0,0,1,1,NA,NA,NA
"2020","March","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",659,602,0,57,0,636,599.505494505495,0,36.4945054945055,0,0.965098634294385,0.995856303165273,NA,0.640254482359746,NA,"Q4",20.4395604395604,20.4395604395604,0,0,0,20.4395604395604,20.4395604395604,0,0,0,1,1,NA,NA,NA
"2021","June","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",567,510,0,57,0,548.340659340659,509.230769230769,0,39.1098901098901,0,0.967091109948253,0.998491704374057,NA,0.686138422980528,NA,"Q1",20.7692307692308,20.7692307692308,0,0,0,20.7692307692308,20.7692307692308,0,0,0,1,1,NA,NA,NA
"2021","September","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",550,493,0,57,0,538.717391304348,492.358695652174,0,46.3586956521739,0,0.979486166007905,0.998699179821854,NA,0.813310450038139,NA,"Q2",25.1086956521739,25.1086956521739,0,0,0,25.1086956521739,25.1086956521739,0,0,0,1,1,NA,NA,NA
"2021","December","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",602,545,0,57,0,577.826086956522,541.815217391304,0,36.0108695652174,0,0.959843998266647,0.99415636218588,NA,0.631769641495042,NA,"Q3",20.8695652173913,20.8695652173913,0,0,0,20.8695652173913,20.8695652173913,0,0,0,1,1,NA,NA,NA
"2021","March","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",570.588888888889,514.222222222222,0,56.3666666666667,0,549.822222222222,513.922222222222,0,35.9,0,0.963604852686308,0.999416594641314,NA,0.636901241868717,NA,"Q4",21.3333333333333,21.3333333333333,0,0,0,14.9,14.9,0,0,0,0.6984375,0.6984375,NA,NA,NA
"2022","June","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",580,523,0,57,0,534.274725274725,504.087912087912,0,30.1868131868132,0,0.921163319439182,0.963839220053369,NA,0.52959321380374,NA,"Q1",19.7802197802198,19.7802197802198,0,0,0,12.021978021978,12.021978021978,0,0,0,0.607777777777778,0.607777777777778,NA,NA,NA
"2022","September","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",621,564,0,57,0,596.869565217391,563.315217391304,0,33.554347826087,0,0.961142617097248,0.998785846438483,NA,0.588672768878718,NA,"Q2",20.8695652173913,20.8695652173913,0,0,0,20.8695652173913,20.8695652173913,0,0,0,1,1,NA,NA,NA
"2022","December","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",648,591,0,57,0,620,589.576086956522,0,30.4239130434783,0,0.95679012345679,0.997590671669242,NA,0.533752860411899,NA,"Q3",20.5434782608696,20.5434782608696,0,0,0,20.5434782608696,20.5434782608696,0,0,0,1,1,NA,NA,NA
"2022","March","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",614,557,0,57,0,588.877777777778,556.222222222222,0,32.6555555555556,0,0.959084328628303,0.998603630560542,NA,0.572904483430799,NA,"Q4",21,21,0,0,0,21,21,0,0,0,1,1,NA,NA,NA
"2023","June","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",669,612,0,57,0,647.461538461538,611.461538461538,0,36,0,0.967804990226515,0.999120160884867,0,0.631578947368421,NA,"Q1",19.7802197802198,19.7802197802198,0,0,0,19.7802197802198,19.7802197802198,0,0,0,1,1,NA,NA,NA
"2023","September","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",607,550,0,57,0,559.380434782609,514.065217391304,0,45.3152173913044,0,0.92154931595158,0.934664031620553,NA,0.795003813882532,NA,"Q2",21.195652173913,21.195652173913,0,0,0,21.195652173913,21.195652173913,0,0,0,1,1,NA,NA,NA
"2023","December","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",607,550,0,57,0,563.902173913043,527.641304347826,0,36.2608695652174,0,0.92899863906597,0.959347826086957,NA,0.636155606407323,NA,"Q3",21.195652173913,21.195652173913,0,0,0,21.195652173913,21.195652173913,0,0,0,1,1,NA,NA,NA
"2023","March","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",662,605,0,57,0,637.811111111111,602.166666666667,0,35.6444444444444,0,0.963460892917086,0.995316804407713,NA,0.625341130604289,NA,"Q4",21.6666666666667,21.6666666666667,0,0,0,21.6666666666667,21.6666666666667,0,0,0,1,1,NA,NA,NA
"2024","June","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",617,560,0,57,0,591.43956043956,554.483516483516,0,36.956043956044,0,0.958573031506581,0.990149136577708,NA,0.648351648351648,NA,"Q1",20.4395604395604,20.4395604395604,0,0,0,20.4395604395604,20.4395604395604,0,0,0,1,1,NA,NA,NA
"2024","September","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",587,530,0,57,0,560.402173913043,521.217391304348,0,39.1847826086956,0,0.954688541589512,0.983429040196883,NA,0.687452326468345,NA,"Q2",21.195652173913,21.195652173913,0,0,0,21.195652173913,21.195652173913,0,0,0,1,1,NA,NA,NA
"2024","March","RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",567,510,0,57,0,542.032967032967,506.879120879121,0,35.1538461538462,0,0.955966432156908,0.993880629174747,NA,0.616734143049932,NA,"Q4",19.7802197802198,19.7802197802198,0,0,0,19.7802197802198,19.7802197802198,0,0,0,1,1,NA,NA,NA
"2010","June","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",908.43956043956,820.648351648352,0,87.7912087912088,0,752.901098901099,705.989010989011,0,46.9120879120879,0,0.828785019596458,0.860282006989917,NA,0.534359744648892,NA,"Q1",118.186813186813,118.186813186813,0,0,0,116.637362637363,116.637362637363,0,0,0,0.986889818688982,0.986889818688982,NA,NA,NA
"2010","September","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",876.304347826087,788.608695652174,0,87.695652173913,0,712.826086956522,672.445652173913,0,40.3804347826087,0,0.813445795088067,0.852698753997133,NA,0.460461080813089,NA,"Q2",117.402173913043,117.402173913043,0,0,0,115.076086956522,115.076086956522,0,0,0,0.980187019720396,0.980187019720396,NA,NA,NA
"2010","December","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",879.70652173913,803.04347826087,0,76.6630434782609,0,726.434782608696,686.489130434783,0,39.945652173913,0,0.82576946363041,0.854859231185707,NA,0.521054870267971,NA,"Q3",118.771739130435,118.771739130435,0,0,0,117.032608695652,117.032608695652,0,0,0,0.985357371648211,0.985357371648211,NA,NA,NA
"2011","June","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",925.626373626374,855.626373626374,0,70,0,743.087912087912,707.373626373626,0,35.7142857142857,0,0.802794662361098,0.826731910302844,NA,0.510204081632653,NA,"Q1",112.417582417582,112.417582417582,0,0,0,110.263736263736,110.263736263736,0,0,0,0.980840664711632,0.980840664711632,NA,NA,NA
"2011","September","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",905.326086956522,835.326086956522,0,70,0,721.467391304348,681.086956521739,0,40.3804347826087,0,0.796914395485653,0.815354586857515,NA,0.576863354037267,NA,"Q2",117.021739130435,117.021739130435,0,0,0,115.923913043478,115.923913043478,0,0,0,0.990618614155675,0.990618614155675,NA,NA,NA
"2011","December","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",908.336956521739,838.336956521739,0,70,0,760.304347826087,717.597826086957,0,42.7065217391304,0,0.837028970765972,0.855977802844659,NA,0.610093167701863,NA,"Q3",114.663043478261,114.663043478261,0,0,0,111.717391304348,111.717391304348,0,0,0,0.974310361171675,0.974310361171675,NA,NA,NA
"2011","March","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",869.055555555556,799.055555555556,0,70,0,715.322222222222,679.5,0,35.8222222222222,0,0.823102985360864,0.850378919557811,NA,0.511746031746032,NA,"Q4",134.344444444444,134.344444444444,0,0,0,128.222222222222,128.222222222222,0,0,0,0.954428914068315,0.954428914068315,NA,NA,NA
"2012","June","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",917.593406593407,847.593406593407,0,70,0,783.604395604396,740.21978021978,0,43.3846153846154,0,0.853977796673094,0.873319417614189,NA,0.61978021978022,NA,"Q1",121.802197802198,121.802197802198,0,0,0,116.175824175824,116.175824175824,0,0,0,0.95380728978708,0.95380728978708,NA,NA,NA
"2012","September","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",923.445652173913,853.445652173913,0,70,0,787.826086956522,746.04347826087,0,41.7826086956522,0,0.853137469543416,0.874154641669957,NA,0.596894409937888,NA,"Q2",116.434782608696,116.434782608696,0,0,0,109.717391304348,109.717391304348,0,0,0,0.942307692307692,0.942307692307692,NA,NA,NA
"2012","December","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",945.978260869565,875.978260869565,0,70,0,822.489130434783,779.369565217391,0,43.1195652173913,0,0.869458807307825,0.889713363940935,NA,0.615993788819876,NA,"Q3",119.163043478261,119.163043478261,0,0,0,113.673913043478,113.673913043478,0,0,0,0.953935966432546,0.953935966432546,NA,NA,NA
"2012","March","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",922.857142857143,852.857142857143,0,70,0,809.593406593407,767.175824175824,0,42.4175824175824,0,0.877268397237437,0.89953614224971,NA,0.60596546310832,NA,"Q4",126.582417582418,126.582417582418,0,0,0,122.252747252747,122.252747252747,0,0,0,0.965795641982811,0.965795641982811,NA,NA,NA
"2013","June","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",926.45054945055,856.45054945055,0,70,0,831.406593406593,787.318681318681,0,44.0879120879121,0,0.897410653919603,0.919280957696601,NA,0.629827315541601,NA,"Q1",122.791208791209,122.791208791209,0,0,0,115.714285714286,115.714285714286,0,0,0,0.94236620726687,0.94236620726687,NA,NA,NA
"2013","September","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",945.402173913043,875.402173913043,0,70,0,817.597826086957,770.978260869565,0,46.6195652173913,0,0.864814836106097,0.880713212560686,NA,0.665993788819876,NA,"Q2",114.771739130435,114.771739130435,0,0,0,108.217391304348,108.217391304348,0,0,0,0.942892319348423,0.942892319348423,NA,NA,NA
"2013","December","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",1001.36956521739,931.369565217391,0,70,0,818.565217391304,773.478260869565,0,45.0869565217391,0,0.817445672231509,0.830474056438625,NA,0.644099378881988,NA,"Q3",110.260869565217,110.260869565217,0,0,0,105.586956521739,105.586956521739,0,0,0,0.957610410094637,0.957610410094637,NA,NA,NA
"2013","March","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",964.277777777778,894.277777777778,0,70,0,879.422222222222,836.055555555556,0,43.3666666666667,0,0.912000921818287,0.93489470087594,NA,0.61952380952381,NA,"Q4",122.166666666667,122.166666666667,0,0,0,112.9,112.9,0,0,0,0.924147339699864,0.924147339699864,NA,NA,NA
"2014","June","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",968.472527472527,894.472527472527,0,74,0,818.978021978022,778.417582417582,0,40.5604395604396,0,0.845638878487706,0.870253203435016,NA,0.548114048114048,NA,"Q1",113.769230769231,113.769230769231,0,0,0,111.032967032967,111.032967032967,0,0,0,0.975949000289771,0.975949000289771,NA,NA,NA
"2014","September","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",937.29347826087,863.29347826087,0,74,0,787.521739130435,745.239130434783,0,42.2826086956522,0,0.840208277765537,0.863251199274769,NA,0.5713866039953,NA,"Q2",112.445652173913,112.445652173913,0,0,0,106.978260869565,106.978260869565,0,0,0,0.951377477042049,0.951377477042049,NA,NA,NA
"2014","December","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",977.076086956522,903.076086956522,0,74,0,849.858695652174,810.228260869565,0,39.6304347826087,0,0.869797866304747,0.897187150199198,NA,0.535546415981199,NA,"Q3",114.641304347826,114.641304347826,0,0,0,111.934782608696,111.934782608696,0,0,0,0.976391390916848,0.976391390916848,NA,NA,NA
"2014","March","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",1016.92222222222,946.922222222222,0,70,0,848.622222222222,805.933333333333,0,42.6888888888889,0,0.834500617331163,0.851108268894547,NA,0.60984126984127,NA,"Q4",116.866666666667,116.866666666667,0,0,0,113.666666666667,113.666666666667,0,0,0,0.972618368511124,0.972618368511124,NA,NA,NA
"2015","June","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",980.296703296703,906.296703296703,0,74,0,845.846153846154,802.318681318681,0,43.5274725274725,0,0.86284708599101,0.885271543414208,NA,0.588209088209088,NA,"Q1",118.142857142857,118.142857142857,0,0,0,114.67032967033,114.67032967033,0,0,0,0.970607385359501,0.970607385359501,NA,NA,NA
"2015","September","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",980.978260869565,907.304347826087,0,73.6739130434783,0,819.70652173913,775.347826086957,0,44.3586956521739,0,0.835601108033241,0.854562008817328,NA,0.602095013278253,NA,"Q2",115.130434782609,115.130434782609,0,0,0,110.695652173913,110.695652173913,0,0,0,0.961480362537764,0.961480362537764,NA,NA,NA
"2015","December","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",952.521739130435,879.521739130435,0,73,0,838.358695652174,794.010869565217,0,44.3478260869565,0,0.880146521818514,0.902775718028573,NA,0.60750446694461,NA,"Q3",120.739130434783,120.739130434783,0,0,0,118.489130434783,118.489130434783,0,0,0,0.981364782138999,0.981364782138999,NA,NA,NA
"2015","March","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",1020.97777777778,946.977777777778,0,74,0,873.622222222222,830.566666666667,0,43.0555555555556,0,0.855672122584015,0.87707091566152,NA,0.581831831831832,NA,"Q4",120.655555555556,120.655555555556,0,0,0,118.966666666667,118.966666666667,0,0,0,0.986002394327286,0.986002394327286,NA,NA,NA
"2016","June","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",989.076923076923,917.076923076923,0,72,0,855.065934065934,814.32967032967,0,40.7362637362637,0,0.864509032731151,0.887962230689961,NA,0.565781440781441,NA,"Q1",121.384615384615,121.384615384615,0,0,0,114.923076923077,114.923076923077,0,0,0,0.946768060836502,0.946768060836502,NA,NA,NA
"2016","September","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",986.445652173913,909.554347826087,0,76.8913043478261,0,850.847826086957,810.195652173913,0,40.6521739130435,0,0.862538979427677,0.890761122862367,NA,0.528696635566865,NA,"Q2",125.684782608696,125.684782608696,0,0,0,120.065217391304,120.065217391304,0,0,0,0.955288419960218,0.955288419960218,NA,NA,NA
"2016","December","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST",979.891304347826,902.934782608696,0,76.9565217391304,0,864.804347826087,825.684782608696,0,39.1195652173913,0,0.88255130338325,0.914445648248465,NA,0.508333333333333,NA,"Q3",128.880434782609,128.880434782609,0,0,0,121.79347826087,121.79347826087,0,0,0,0.945011385679346,0.945011385679346,NA,NA,NA
